,Page_Link,Page_Address,Price,Price_Change,Sys_Date
3275,5004-terry-st/sale_42994649,"5004 Terry St, Houston, TX 77009",330000,off_market,7/12/17
3276,5004-terry-st/sale_42994649,"5004 Terry St, Houston, TX 77009",330000,off_market,7/12/17
3277,236-detering-st/sale_58253550,"236 Detering St, Houston, TX 77007",430000,off_market,7/12/17
3278,1327-sadler-st/sale_13046743,"1327 Sadler St, Houston, TX 77022",399900,off_market,7/12/17
3279,844-e-29th/sale_70205419,"844 E 29th, Houston, TX 77009",389000,off_market,7/12/17
3280,953-yale-st--b/sale_29114356,"953 Yale St  B, Houston, TX 77008",355000,off_market,7/12/17
3281,1504-beall-st/sale_20693024,"1504 Beall St, Houston, TX 77008",384900,off_market,7/12/17
3282,1031-w-21st-st-d/sale_33366409,"1031 W 21st ST D, Houston, TX 77008",434500,off_market,7/12/17
3283,405-sue-st/sale_62050949,"405 Sue St, Houston, TX 77009",498500,off_market,7/12/17
3284,3516-napavine-lane/sale_71609450,"3516 Napavine Lane, Houston, TX 77008",410000,off_market,7/12/17
3285,1388-studer-st/sale_68075468,"1388 Studer St, Houston, TX 77007",339000,off_market,7/12/17
3286,4246-t-c-jester-boulevard/sale_70124480,"4246 T C Jester Boulevard, Houston, TX 77018",275000,off_market,7/12/17
3287,405-sue-st/sale_62050949,"405 Sue St, Houston, TX 77009",478500,off_market,7/12/17
3288,802-e-39th-st/sale_76985638,"802 E 39th St, Houston, TX 77022",139900,off_market,7/12/17
3289,1219-stonecrest-dr/sale_31692250,"1219 Stonecrest Dr, Houston, TX 77018",309900,off_market,7/12/17
3290,721-w-12th-st/sale_29526404,"721 W 12th St, Houston, TX 77008",359900,off_market,7/12/17
3291,219-hi-w-27th-street/sale_86252034,"219 H,I W 27th Street, Houston, TX 77008",449999,off_market,7/12/17
3292,213-e-27/sale_91111928,"213 E 27, Houston, TX 77008",435000,off_market,7/12/17
3293,1129-malone-st/sale_15959755,"1129 Malone St, Houston, TX 77007",399000,price-reduction,7/12/17
3294,221-e-27/sale_63072008,"221 E 27, Houston, TX 77008",435000,price-increase,7/12/17
3295,2904-leeland-st/sale_59926784,"2904 Leeland St, Houston, TX 77003",329000,price-reduction,7/12/17
3296,4218-eli-st/sale_39322973,"4218 Eli St, Houston, TX 77007",424500,price-reduction,7/12/17
3297,4413-koehler-st/sale_72200418,"4413 Koehler St, HOUSTON, TX 77007",365000,price-reduction,7/12/17
3298,5005-s-hardy-street/sale_29914892,"5005 S Hardy Street, Houston, TX 77009",150000,price-reduction,7/12/17
3299,5319-b-feagan/sale_15841697,"5319 B Feagan, Houston, TX 77007",505800,price-reduction,7/12/17
3300,5832-darling-st--2/sale_67607142,"5832 Darling St , #2, Houston, TX 77007",319000,price-reduction,7/12/17
3301,605-w-20th-st/sale_96444445,"605 W 20th St, Houston, TX 77008",499000,price-reduction,7/12/17
3302,726-e-heights-hollow-ln/sale_86856856,"726 E Heights Hollow Ln, Houston, TX 77007",429000,price-reduction,7/12/17
3303,840-w-25th-st--b/sale_62120074,"840 W 25th St  B, Houston, TX 77008",294900,price-reduction,7/12/17
3304,864-wakefield--d/sale_92646545,"864 Wakefield  D, Houston, TX 77018",364990,price-reduction,7/12/17
3305,864-wakefield-street-unit-c/sale_63270947,"864 Wakefield Street Unit C, Houston, TX 77018",364990,price-reduction,7/12/17
3306,864-wakefield-street-unit-e/sale_21934154,"864 Wakefield Street Unit E, Houston, TX 77018",364990,price-reduction,7/12/17
3307,903-w-30th-st/sale_42471196,"903 W 30th St, Houston, TX 77018",315000,price-reduction,7/12/17
3308,907-lawrence-st/sale_43768434,"907 Lawrence St, Houston, TX 77008",429900,price-reduction,7/12/17
3309,922-fisher-st-a/sale_62389747,"922 Fisher St A, Houston, TX 77018",449900,price-reduction,7/12/17
3310,219-plaza-del-sol-park/sale_90181634,"219 Plaza Del Sol Park, Houston, TX 77020",225000,None,7/13/17
3311,1603-viking-dr/sale_11118646,"1603 Viking Dr, Houston, TX 77018",265000,None,7/13/17
3312,4025-tulane-street/sale_2402014,"4025 Tulane Street, Houston, TX 77018",269900,None,7/13/17
3313,4027-tulane-street/sale_66878744,"4027 Tulane Street, Houston, TX 77018",269900,None,7/13/17
3314,3320-b-cornell-st/sale_42664589,"3320 B Cornell St, Houston, TX 77022",284900,None,7/13/17
3315,406-drennan-st/sale_36652325,"406 Drennan St, HOUSTON, TX 77003",299900,None,7/13/17
3316,404-drennan-st/sale_25590886,"404 Drennan St, HOUSTON, TX 77003",309900,None,7/13/17
3317,1047-w-43rd-st/sale_14965943,"1047 W 43rd St, Houston, TX 77018",319900,None,7/13/17
3318,3237-maxroy-st/sale_54582138,"3237 Maxroy St, Houston, TX 77008",349000,None,7/13/17
3319,2604-link-rd/sale_36636072,"2604 Link Rd, Houston, TX 77009",349900,None,7/13/17
3320,1625-w-15th-st/sale_34641107,"1625 W 15th St, Houston, TX 77008",389000,None,7/13/17
3321,5202-lillian-st/sale_41506248,"5202 Lillian St, Houston, TX 77007",394900,None,7/13/17
3322,5714-venice-st/sale_56304438,"5714 Venice St, Houston, TX 77007",399900,None,7/13/17
3323,963-thornton-rd/sale_30525429,"963 Thornton Rd, Houston, TX 77018",415000,None,7/13/17
3324,1222-w-24th-st-f/sale_73146311,"1222 W 24th St. #F, Houston, TX 77008",419000,None,7/13/17
3325,728-merrill-st/sale_34137691,"728 Merrill St, Houston, TX 77009",430000,None,7/13/17
3326,707-archer-st/sale_6086088,"707 Archer St, Houston, TX 77009",434000,None,7/13/17
3327,4410-julian-st/sale_77994841,"4410 Julian St, Houston, TX 77009",439900,None,7/13/17
3328,1327-w-21st-st/sale_36427412,"1327 W 21st St, Houston, TX 77008",485000,None,7/13/17
3329,925-tulane-street/sale_67393624,"925 Tulane Street, Houston, TX 77008",499900,None,7/13/17
3330,4301-dickson-st-a/sale_47878413,"4301 Dickson St A, Houston, TX 77007",499999,None,7/13/17
3331,411-w-17th-st-unit-d/sale_5361764,"411 W 17th St, unit D, Houston, TX 77008",525000,None,7/13/17
3332,544-w-24th-st/sale_30894748,"544 W 24th St, Houston, TX 77008",529000,None,7/13/17
3333,140-n-milby-st/sale_31124719,"140 N Milby St, Houston, TX 77003",170000,off_market,7/13/17
3334,4822-ella-blv/sale_76413364,"4822 Ella Blv, Houston, TX 77018",315000,off_market,7/13/17
3335,2217-bastrop-st/sale_76799040,"2217 Bastrop St, Houston, TX 77003",320000,off_market,7/13/17
3336,4106-n-bonner-view-ln/sale_21089614,"4106 N Bonner View Ln, Houston, TX 77007",395000,off_market,7/13/17
3337,873-wakefield-c/sale_80123342,"873 Wakefield #C, Houston, TX 77018",399500,off_market,7/13/17
3338,807-algona-ave/sale_99261594,"807 Algona Ave, Houston, TX 77008",435000,off_market,7/13/17
3339,1303-ella-place/sale_43510158,"1303 Ella Place, Houston, TX 77008",449900,off_market,7/13/17
3340,1014-adele-st/sale_97767482,"1014 Adele St, Houston, TX 77009",459900,off_market,7/13/17
3341,710-roy-st/sale_16293433,"710 Roy St, Houston, TX 77007",462500,off_market,7/13/17
3342,908-patterson-st/sale_63067606,"908 Patterson St, Houston, TX 77007",485000,off_market,7/13/17
3343,2111-gardenia-dr/sale_22245442,"2111 Gardenia Dr, Houston, TX 77018",485000,off_market,7/13/17
3344,4301-dickson-st-a/sale_59396084,"4301 Dickson St A, Houston, TX 77007",515000,off_market,7/13/17
3345,807-algona-ave/sale_99261594,"807 Algona Ave, Houston, TX 77008",435700,off_market,7/13/17
3346,4106-n-bonner-view-ln/sale_21089614,"4106 N Bonner View Ln, Houston, TX 77007",385000,off_market,7/13/17
3347,1221-kinley-ln/sale_43492045,"1221 Kinley Ln, Houston, TX 77018",369900,off_market,7/13/17
3348,1014-adele-st/sale_97767482,"1014 Adele St, Houston, TX 77009",429900,off_market,7/13/17
3349,873-wakefield-c/sale_80123342,"873 Wakefield #C, Houston, TX 77018",410000,off_market,7/13/17
3350,4301-dickson-st-a/sale_59396084,"4301 Dickson St A, Houston, TX 77007",499999,off_market,7/13/17
3351,5932-kiam/sale_64146921,"5932 Kiam, HOUSTON, TX 77007",410000,off_market,7/13/17
3352,1303-ella-place/sale_43510158,"1303 Ella Place, Houston, TX 77008",439900,off_market,7/13/17
3353,2217-bastrop-st/sale_76799040,"2217 Bastrop St, Houston, TX 77003",299999,off_market,7/13/17
3354,710-roy-st/sale_16293433,"710 Roy St, Houston, TX 77007",450000,off_market,7/13/17
3355,1510-w-26th-e/sale_85915965,"1510 W 26th #E, Houston, TX 77008",360000,off_market,7/13/17
3356,1709-chippendale-rd/sale_32268444,"1709 Chippendale Rd, Houston, TX 77018",399500,off_market,7/13/17
3357,140-n-milby-st/sale_31124719,"140 N Milby St, Houston, TX 77003",160000,off_market,7/13/17
3358,5932-kiam/sale_64146921,"5932 Kiam, HOUSTON, TX 77007",400000,off_market,7/13/17
3359,1221-kinley-ln/sale_43492045,"1221 Kinley Ln, Houston, TX 77018",346000,off_market,7/13/17
3360,4822-ella-blv/sale_76413364,"4822 Ella Blv, Houston, TX 77018",299900,off_market,7/13/17
3361,411d-w-17th-st/sale_5361764,"411D W 17th St, Houston, TX 77008",525000,off_market,7/13/17
3362,1232-prince/sale_1932564,"1232 Prince, Houston, TX 77008",315000,price-reduction,7/13/17
3363,1232-w-24th-st--c/sale_75003948,"1232 W 24th St  C, Houston, TX 77008",410000,price-reduction,7/13/17
3364,1504-palmer-st/sale_59142422,"1504 Palmer St, Houston, TX 77003",339000,price-reduction,7/13/17
3365,1539-malone/sale_27749414,"1539 Malone, Houston, TX 77007",375000,price-reduction,7/13/17
3366,1819-w-24th-st/sale_70428604,"1819 W 24th St, Houston, TX 77008",529900,price-reduction,7/13/17
3367,2603-w-t-c-jester-blv/sale_80233350,"2603 W T C Jester Blv, Houston, TX 77008",530000,price-reduction,7/13/17
3368,2610-madeline-grove-dr/sale_38090996,"2610 Madeline Grove Dr, Houston, TX 77008",463000,price-reduction,7/13/17
3369,2726-beauchamp-st/sale_7763004,"2726 Beauchamp St, Houston, TX 77009",524900,price-reduction,7/13/17
3370,3542-cline-st/sale_38504466,"3542 Cline St, Houston, TX 77020",289000,price-reduction,7/13/17
3371,6129-hamman-st/sale_73130631,"6129 Hamman St, Houston, TX 77007",514900,price-reduction,7/13/17
3372,6230-wynnwood-ln/sale_6236074,"6230 Wynnwood Ln, Houston, TX 77008",495000,price-reduction,7/13/17
3373,216-e-super/sale_48954366,"216 E Super, Houston, TX 77011",169000,None,7/14/17
3374,3310-pease-st/sale_61339449,"3310 Pease St, Houston, TX 77003",185000,None,7/14/17
3375,3319-hardy-st/sale_38040159,"3319 Hardy St, Houston, TX 77009",275000,None,7/14/17
3376,5840-larkin/sale_39596996,"5840 Larkin, Houston, TX 77007",285000,None,7/14/17
3377,2231-saxon/sale_50571254,"2231 Saxon, Houston, TX 77018",289000,None,7/14/17
3378,1706-aden-dr/sale_58161328,"1706 Aden Dr, Houston, TX 77003",298000,None,7/14/17
3379,918-lester-st/sale_21795364,"918 Lester St, Houston, TX 77007",329000,None,7/14/17
3380,2125-roy--d/sale_72341487,"2125 Roy  D, HOUSTON, TX 77007",339000,None,7/14/17
3381,207-coronado/sale_28804597,"207 Coronado, Houston, TX 77009",349000,None,7/14/17
3382,953-yale-st--b/sale_78621394,"953 Yale St  B, Houston, TX 77008",355000,None,7/14/17
3383,2123-marion-st/sale_90743134,"2123 Marion St, Houston, TX 77009",369000,None,7/14/17
3384,3434-center-st/sale_36917203,"3434 Center St, Houston, TX 77007",369500,None,7/14/17
3385,1126-w-24th-st/sale_95668745,"1126 W 24th St, Houston, TX 77008",409000,None,7/14/17
3386,5422-venice-st/sale_80914284,"5422 Venice St, Houston, TX 77007",409900,None,7/14/17
3387,107-e-2nd-st/sale_90575936,"107 E 2nd St, Houston, TX 77007",420000,None,7/14/17
3388,1612d-edwards-st/sale_97068515,"1612D Edwards St, Houston, TX 77007",429990,None,7/14/17
3389,2516-pease-ave/sale_76755279,"2516 Pease Ave, Houston, TX 77003",475000,None,7/14/17
3390,5001-hardy/sale_18045405,"5001 Hardy, Houston, TX 77009",200000,off_market,7/14/17
3391,2315-ann-st/sale_98431946,"2315 Ann St, Houston, TX 77003",318000,off_market,7/14/17
3392,4205-terry/sale_32585448,"4205 Terry, Houston, TX 77009",349999,off_market,7/14/17
3393,1801-w-14th-1_2-st/sale_92694644,"1801 W 14th 1/2 St, Houston, TX 77008",350000,off_market,7/14/17
3394,5739-a-kansas-st/sale_83050659,"5739 A Kansas St, Houston, TX 77007",374999,off_market,7/14/17
3395,869-wakefield-d/sale_96960264,"869 Wakefield #D, Houston, TX 77018",410000,off_market,7/14/17
3396,4410-feagan-st--d/sale_77034453,"4410 Feagan St  D, Houston, TX 77007",414900,off_market,7/14/17
3397,953-w-23rd-st/sale_67001651,"953 W 23rd St, Houston, TX 77008",435000,off_market,7/14/17
3398,5214-eigel-st--k/sale_19362140,"5214 Eigel St  K, Houston, TX 77007",440000,off_market,7/14/17
3399,242-26th-st/sale_50882484,"242 26th St, Houston, TX 77008",485000,off_market,7/14/17
3400,722-waverly-st/sale_78254890,"722 Waverly St, Houston, TX 77007",499000,off_market,7/14/17
3401,5430-kiam-st/sale_455441,"5430 Kiam St, Houston, TX 77007",459999,off_market,7/14/17
3402,2718-leeland-st--a/sale_32511774,"2718 Leeland St  A, Houston, TX 77003",369000,off_market,7/14/17
3403,1610-chestnut-st/sale_19865662,"1610 Chestnut St, Houston, TX 77009",199000,off_market,7/14/17
3404,2125-roy--d/sale_51065466,"2125 Roy  D, HOUSTON, TX 77007",379000,off_market,7/14/17
3405,4444-center-st/sale_51784348,"4444 Center St, Houston, TX 77007",325000,off_market,7/14/17
3406,207-morris/sale_15754398,"207 Morris, Houston, TX 77009",499000,off_market,7/14/17
3407,953-w-23rd-st/sale_67001651,"953 W 23rd St, Houston, TX 77008",425000,off_market,7/14/17
3408,2125-roy--d/sale_51065466,"2125 Roy  D, HOUSTON, TX 77007",359000,off_market,7/14/17
3409,2718-leeland-st--a/sale_32511774,"2718 Leeland St  A, Houston, TX 77003",359900,off_market,7/14/17
3410,107-e-2nd-st/sale_99148523,"107 E 2nd St, Houston, TX 77007",420000,off_market,7/14/17
3411,210-marathon-st/sale_71405534,"210 Marathon St, Houston, TX 77018",294000,off_market,7/14/17
3412,6118-clyde-st/sale_31010412,"6118 Clyde St, Houston, TX 77007",525000,off_market,7/14/17
3413,5430-kiam-st/sale_455441,"5430 Kiam St, Houston, TX 77007",439999,off_market,7/14/17
3414,1025-green-kensington/sale_25716284,"1025 Green Kensington, Houston, TX 77008",309900,off_market,7/14/17
3415,1227-cheshire-ln/sale_99772441,"1227 Cheshire Ln, Houston, TX 77018",339000,off_market,7/14/17
3416,1223-posey-st/sale_69413724,"1223 Posey St, Houston, TX 77009",444900,price-reduction,7/14/17
3417,1421-beachton-st/sale_56921994,"1421 Beachton St, Houston, TX 77007",475000,price-reduction,7/14/17
3418,1533-a-dorothy/sale_78980416,"1533 A Dorothy, Houston, TX 77008",438000,price-reduction,7/14/17
3419,250-e-28th-st/sale_11806697,"250 E 28th St, Houston, TX 77008",359900,price-reduction,7/14/17
3420,3812-beggs-st/sale_50993761,"3812 Beggs St, Houston, TX 77009",329500,price-reduction,7/14/17
3421,405-e-32nd-st/sale_25610514,"405 E 32nd St, Houston, TX 77018",159900,price-reduction,7/14/17
3422,5109-larkin-st--c/sale_50354614,"5109 Larkin St  C, Houston, TX 77007",325000,price-reduction,7/14/17
3423,5507-n-rose-st/sale_68006454,"5507 N Rose St, Houston, TX 77007",499000,price-reduction,7/14/17
3424,620-graceland-st/sale_89848804,"620 Graceland St, Houston, TX 77009",374900,price-reduction,7/14/17
3425,786-nicholson-st/sale_67423497,"786 Nicholson St, Houston, TX 77007",385000,price-reduction,7/14/17
3426,2717-fox-st/sale_22627459,"2717 Fox St, Houston, TX 77003",197000,None,7/15/17
3427,920-thornton-rd/sale_98814991,"920 Thornton Rd, Houston, TX 77018",200000,None,7/15/17
3428,823-e-36th-st/sale_83514200,"823 E 36th St, Houston, TX 77022",212000,None,7/15/17
3429,910-judiway-st/sale_44748430,"910 Judiway St, Houston, TX 77018",235000,None,7/15/17
3430,207-e-coronado/sale_28804597,"207 E Coronado, Houston, TX 77009",349000,None,7/15/17
3431,1253-hobbs-reach-ln/sale_78798436,"1253 Hobbs Reach Ln, Houston, TX 77008",369000,None,7/15/17
3432,607-jewett-st/sale_46949184,"607 Jewett St, Houston, TX 77009",397000,None,7/15/17
3433,3516-napavine/sale_21498032,"3516 Napavine, Houston, TX 77008",410000,None,7/15/17
3434,5807-maxie/sale_46319334,"5807 Maxie, HOUSTON, TX 77007",415000,None,7/15/17
3435,807-algona/sale_75438947,"807 Algona, Houston, TX 77008",425000,None,7/15/17
3436,419-t-c-jester-blvd/sale_49948322,"419 T C Jester BLVD, Houston, TX 77007",425000,None,7/15/17
3437,3810-ella/sale_81462881,"3810 Ella, Houston, TX 77018",425000,None,7/15/17
3438,5512-larkin-st/sale_77516445,"5512 Larkin St, Houston, TX 77007",429000,None,7/15/17
3439,5411-larkin-st/sale_51796402,"5411 Larkin ST, Houston, TX 77007",475000,price-reduction,7/15/17
3440,1112-algregg-st/sale_10092936,"1112 Algregg St, Houston, TX 77009",499500,None,7/15/17
3441,1266-w-18th-st/sale_75781764,"1266 W 18th St, Houston, TX 77008",300000,off_market,7/15/17
3442,6928-avenue-u/sale_17960365,"6928 Avenue U, Houston, TX 77011",350000,off_market,7/15/17
3443,915-reinicke-st/sale_13795395,"915 Reinicke St, Houston, TX 77007",389000,off_market,7/15/17
3444,1907-de-milo-dr/sale_77834758,"1907 De Milo Dr, Houston, TX 77018",415000,off_market,7/15/17
3445,1218-sandman-st/sale_17097952,"1218 Sandman St, Houston, TX 77007",419900,off_market,7/15/17
3446,6409-prague-st/sale_12411198,"6409 Prague St, Houston, TX 77007",430000,off_market,7/15/17
3447,332-w-32nd-st/sale_96105747,"332 W 32nd St, Houston, TX 77018",525000,off_market,7/15/17
3448,1819-gardenia-dr/sale_39891683,"1819 Gardenia Dr, Houston, TX 77018",545000,off_market,7/15/17
3449,1266-w-18th-st/sale_75781764,"1266 W 18th St, Houston, TX 77008",295000,off_market,7/15/17
3450,1633-cohn-st/sale_64401234,"1633 Cohn St, Houston, TX 77007",399000,off_market,7/15/17
3451,915-reinicke-st/sale_13795395,"915 Reinicke St, Houston, TX 77007",379000,off_market,7/15/17
3452,1218-sandman-st/sale_17097952,"1218 Sandman St, Houston, TX 77007",409900,off_market,7/15/17
3453,922-asbury-st/sale_1166406,"922 Asbury St, Houston, TX 77007",379000,off_market,7/15/17
3454,1819-gardenia-dr/sale_39891683,"1819 Gardenia Dr, Houston, TX 77018",529900,off_market,7/15/17
3455,6409-prague-st/sale_12411198,"6409 Prague St, Houston, TX 77007",420000,off_market,7/15/17
3456,1907-de-milo-dr/sale_77834758,"1907 De Milo Dr, Houston, TX 77018",399900,off_market,7/15/17
3457,1620-mcdonald/sale_25611395,"1620 McDonald, Houston, TX 77007",379900,off_market,7/15/17
3458,6928-avenue-u/sale_17960365,"6928 Avenue U, Houston, TX 77011",299000,off_market,7/15/17
3459,3107-gillespie-street/sale_7062803,"3107 Gillespie Street, Houston, TX 77020",299000,off_market,7/15/17
3460,805-brooks-st/sale_99741073,"805 Brooks St, Houston, TX 77009",190000,off_market,7/15/17
3461,732-link/sale_47252274,"732 Link, HOUSTON, TX 77008",349900,off_market,7/15/17
3462,3810-ella-blv/sale_81462881,"3810 Ella Blv, Houston, TX 77018",465000,off_market,7/15/17
3463,825-e-36th-st/sale_83514200,"825 E 36th St, Houston, TX 77022",212000,off_market,7/15/17
3464,5411-larkin-street/sale_51796402,"5411 Larkin Street, Houston, TX 77007",475000,off_market,7/15/17
3465,419-t-c-jester-boulevard/sale_49948322,"419 T C Jester Boulevard, Houston, TX 77007",425000,off_market,7/15/17
3466,1028-green-kensington/sale_92350824,"1028 Green Kensington, Houston, TX 77008",304900,off_market,7/15/17
3467,207-coronado/sale_28804597,"207 Coronado, Houston, TX 77009",349000,off_market,7/15/17
3468,1138-bonner/sale_26256363,"1138 Bonner, Houston, TX 77007",295000,price-reduction,7/15/17
3469,2112-common/sale_89277674,"2112 Common, Houston, TX 77009",215000,price-reduction,7/15/17
3470,319-caplin-st/sale_24013894,"319 Caplin St, Houston, TX 77022",249900,price-reduction,7/15/17
3471,4015-pineridge-st/sale_6623528,"4015 Pineridge St, Houston, TX 77009",414000,price-reduction,7/15/17
3472,719-reinerman-st/sale_41922934,"719 Reinerman St, Houston, TX 77007",399000,price-reduction,7/15/17
3473,837-yale-st/sale_37405142,"837 Yale St, Houston, TX 77007",449000,price-reduction,7/15/17
3474,4209-hardy/sale_74491468,"4209 Hardy, Houston, TX 77009",298000,None,7/16/17
3475,4508-maxie-st-unit-a/sale_74557900,"4508 Maxie St, Unit A, Houston, TX 77007",374000,None,7/16/17
3476,1042-w-25th-st/sale_62847545,"1042 W 25th St, Houston, TX 77008",378500,None,7/16/17
